Trajectory,Frame,x,y
1.0,0.0,399.309021,257.578735
1.0,1.0,399.32309,259.208038
1.0,2.0,401.557037,261.489471
1.0,3.0,401.57077,263.940735
1.0,4.0,401.267426,264.485016
1.0,5.0,401.413483,264.205658
1.0,6.0,400.713257,264.191498
1.0,7.0,401.678314,264.313477
1.0,8.0,402.439972,263.259674
1.0,9.0,401.477783,264.243591
1.0,10.0,401.01239,266.31076
1.0,11.0,400.375824,267.584229
1.0,12.0,399.491882,269.603821
1.0,13.0,396.556091,271.236115
1.0,14.0,396.624451,271.222565
1.0,15.0,396.769806,272.191254
1.0,16.0,396.662598,271.648529
1.0,17.0,394.599579,272.116028
1.0,18.0,393.697418,273.391418
1.0,19.0,391.061737,273.704315
1.0,20.0,389.487701,274.012756
1.0,21.0,389.481628,274.176086
1.0,22.0,391.114716,276.050781
1.0,23.0,389.831482,276.608765
1.0,24.0,388.667419,276.826538
1.0,25.0,388.597321,277.56134
1.0,26.0,389.520905,278.699188
1.0,27.0,390.310211,279.671021
1.0,28.0,390.602264,279.934753
1.0,29.0,392.370544,279.160065
1.0,30.0,393.353546,279.506439
1.0,31.0,394.27948,278.369415
1.0,32.0,392.697784,278.988007
1.0,33.0,393.40741,277.983673
1.0,34.0,393.825714,278.228058
1.0,35.0,393.536102,278.378754
1.0,36.0,392.962463,278.874969
1.0,37.0,393.697815,278.748962
1.0,38.0,395.016052,280.871765
1.0,39.0,394.534882,278.905487
1.0,40.0,394.475861,278.472992
1.0,41.0,395.607788,279.359558
1.0,42.0,395.193298,278.357513
1.0,43.0,395.638031,277.791412
1.0,44.0,395.478424,277.356964
1.0,45.0,398.223877,275.545868
1.0,46.0,398.599091,276.097504
1.0,47.0,399.355286,276.704468
1.0,48.0,401.704559,276.263275
1.0,49.0,402.427612,276.306091
1.0,50.0,403.650177,276.33139
1.0,51.0,403.796997,277.537476
1.0,52.0,403.141724,277.624115
1.0,53.0,402.068329,277.075348
1.0,54.0,404.29184,275.257324
1.0,55.0,404.598907,275.458191
1.0,56.0,404.246582,275.473419
1.0,57.0,402.79541,277.12323
1.0,58.0,401.232971,278.420135
1.0,59.0,402.264923,275.364258
1.0,60.0,400.710815,277.346954
1.0,61.0,401.440857,277.555969
1.0,62.0,402.485138,279.991852
1.0,63.0,403.961548,281.642426
1.0,64.0,408.200439,279.430603
1.0,65.0,406.374329,279.570038
1.0,66.0,407.54895,280.654663
1.0,67.0,407.423889,281.197693
1.0,68.0,407.823547,279.762787
1.0,69.0,407.617615,277.931824
1.0,70.0,406.307281,278.023132
1.0,71.0,407.422058,277.350281
1.0,72.0,407.364838,275.156799
1.0,73.0,405.109192,275.348877
1.0,74.0,404.549713,275.628021
1.0,75.0,403.535278,274.606354
1.0,76.0,402.715088,275.096649
1.0,77.0,401.629913,275.593842
1.0,78.0,400.864899,276.415955
1.0,79.0,403.471802,277.4823
1.0,80.0,402.524841,277.677826
1.0,81.0,404.354034,276.541473
1.0,82.0,403.235046,275.252686
1.0,83.0,403.493866,274.736084
1.0,84.0,404.166321,274.377472
1.0,85.0,406.459778,277.114105
1.0,86.0,407.225616,276.756042
1.0,87.0,406.438324,276.595428
1.0,88.0,407.117493,276.713806
1.0,89.0,406.789978,276.358185
1.0,90.0,406.934967,276.793091
1.0,91.0,406.218231,276.62265
1.0,92.0,404.526306,277.214722
1.0,93.0,405.719666,276.533234
1.0,94.0,406.249786,277.077179
1.0,95.0,405.750397,279.472137
1.0,96.0,405.538574,280.113983
1.0,97.0,405.53006,279.299164
1.0,98.0,405.157074,279.376007
1.0,99.0,402.658844,277.408112
1.0,100.0,400.564758,277.508575
1.0,101.0,400.215057,277.174774
1.0,102.0,399.062653,277.563477
1.0,103.0,396.687469,277.278534
1.0,104.0,396.650208,277.743225
1.0,105.0,394.866913,278.282501
1.0,106.0,394.784302,277.106262
1.0,107.0,395.29776,276.1026
1.0,108.0,392.897369,274.067383
1.0,109.0,392.897217,272.494507
1.0,110.0,393.159882,272.479919
1.0,111.0,394.633698,274.779449
1.0,112.0,396.694,276.62973
1.0,113.0,399.27063,278.886292
1.0,114.0,398.732483,278.267761
1.0,115.0,400.073608,278.722015
1.0,116.0,399.501129,279.514679
1.0,117.0,400.253632,281.198242
1.0,118.0,401.291107,281.165375
1.0,119.0,400.341217,281.65155
1.0,120.0,398.597748,283.08255
1.0,121.0,398.42038,281.436951
1.0,122.0,399.283081,280.976044
1.0,123.0,399.147583,279.26297
1.0,124.0,399.38855,279.638702
1.0,125.0,399.19635,279.74704
1.0,126.0,398.941986,280.342865
1.0,127.0,398.570496,277.961182
1.0,128.0,397.608337,278.694702
1.0,129.0,397.423492,277.485168
1.0,130.0,397.091522,277.3526
1.0,131.0,397.296234,276.92038
1.0,132.0,396.418915,277.589386
1.0,133.0,397.505341,276.874115
1.0,134.0,397.643005,276.419128
1.0,135.0,398.1716,278.556641
1.0,136.0,397.749451,277.700684
1.0,137.0,400.198151,277.739319
1.0,138.0,400.411163,277.478973
1.0,139.0,401.481445,279.082153
1.0,140.0,400.977234,278.557709
1.0,141.0,402.15686,277.344788
1.0,142.0,402.419983,278.788727
1.0,143.0,405.330353,277.513306
1.0,144.0,407.515167,278.24115
1.0,145.0,407.607666,278.302032
1.0,146.0,407.572723,278.574554
1.0,147.0,408.521973,278.954041
1.0,148.0,407.288574,278.242798
1.0,149.0,406.894257,278.374939
1.0,150.0,404.235077,277.403748
1.0,151.0,402.732635,277.109009
1.0,152.0,404.137054,275.847839
1.0,153.0,406.348999,280.720917
1.0,154.0,407.140839,281.348419
1.0,155.0,406.322388,283.533356
1.0,156.0,407.571411,283.430389
1.0,157.0,410.281433,281.315887
1.0,158.0,410.666199,283.978333
1.0,159.0,410.520874,286.497803
1.0,160.0,410.466003,286.354645
1.0,161.0,411.481903,285.447693
1.0,162.0,410.384674,284.419586
1.0,163.0,410.506042,284.084747
1.0,164.0,410.51181,285.550201
1.0,165.0,408.631195,286.574158
1.0,166.0,407.736145,288.0513
1.0,167.0,407.439789,288.47937
1.0,168.0,405.553864,288.658142
1.0,169.0,408.724915,289.074371
1.0,170.0,409.360779,288.56955
1.0,171.0,410.295776,288.356903
1.0,172.0,409.641113,288.751953
1.0,173.0,410.835968,288.655121
1.0,174.0,409.808044,288.166046
1.0,175.0,411.408691,287.245148
1.0,176.0,411.504639,285.975983
1.0,177.0,410.31134,287.353302
1.0,178.0,410.285309,288.407043
1.0,179.0,409.573853,287.432892
1.0,180.0,406.665375,287.42038
1.0,181.0,406.479675,288.488403
1.0,182.0,407.47702,290.310059
1.0,183.0,406.388519,289.617828
1.0,184.0,406.152832,290.660522
1.0,185.0,406.134979,291.087738
1.0,186.0,405.735748,289.59549
