Trajectory,Frame,x,y
31.0,69.0,378.122864,90.697235
32.0,67.0,425.064911,93.540039
32.0,70.0,425.400055,93.096786
33.0,67.0,387.427216,145.479141
33.0,71.0,406.503448,145.684418
34.0,67.0,465.529968,169.19104
34.0,71.0,481.156982,167.283707
35.0,69.0,261.128021,40.629959
35.0,72.0,260.921082,41.624439
35.0,75.0,260.504028,41.632774
36.0,69.0,375.714142,51.967251
36.0,72.0,361.322601,55.562725
37.0,70.0,475.510559,504.515839
37.0,74.0,493.5914,494.854279
38.0,72.0,511.108704,161.164291
38.0,74.0,510.92453,151.366974
39.0,73.0,477.694672,73.429749
39.0,76.0,476.338165,58.44331
40.0,75.0,85.338898,231.659958
40.0,79.0,69.140762,233.719009
41.0,76.0,382.721252,234.857162
41.0,80.0,399.565613,234.480286
41.0,84.0,400.723206,234.440613
41.0,87.0,395.706635,231.493362
42.0,77.0,407.602448,123.231079
42.0,80.0,398.279388,124.638771
43.0,77.0,361.833527,381.076874
43.0,78.0,363.760712,384.768127
44.0,78.0,366.642731,80.907837
44.0,81.0,354.934082,67.320717
45.0,78.0,487.381653,260.269775
45.0,82.0,485.56955,259.344727
46.0,79.0,421.468323,26.553612
46.0,80.0,420.86734,26.855381
47.0,79.0,478.37085,270.479828
47.0,82.0,480.696503,269.728058
48.0,80.0,457.385406,92.527275
48.0,84.0,455.276733,92.152687
48.0,88.0,475.723633,92.968369
49.0,81.0,328.967194,109.52697
49.0,85.0,337.743927,111.360268
49.0,89.0,319.644623,110.502518
50.0,81.0,510.196716,438.400665
50.0,84.0,497.413849,430.591705
51.0,82.0,430.250549,140.381943
51.0,86.0,432.959534,135.810638
52.0,82.0,488.107147,192.083923
52.0,86.0,495.288513,213.442062
53.0,82.0,416.994171,339.364441
53.0,85.0,413.193817,352.472351
53.0,89.0,404.569214,333.666351
53.0,93.0,394.468048,320.86087
53.0,95.0,395.787079,332.421478
54.0,83.0,474.240295,23.487999
54.0,87.0,468.341522,22.679045
55.0,83.0,510.85144,412.207855
55.0,87.0,511.128784,394.860962
56.0,85.0,420.710938,26.690426
56.0,87.0,420.802582,26.632105
56.0,89.0,420.736694,26.194427
57.0,85.0,509.825958,145.813187
57.0,89.0,509.587616,155.388397
58.0,85.0,281.833679,458.624573
58.0,87.0,282.360229,457.639526
59.0,86.0,201.584503,55.234165
59.0,90.0,201.155914,55.442276
59.0,91.0,200.542877,54.993492
59.0,92.0,200.02153,55.496284
60.0,87.0,509.421295,278.586792
60.0,90.0,506.730438,287.529114
61.0,90.0,401.822815,17.513338
61.0,94.0,422.559601,7.667201
62.0,90.0,336.493439,72.499863
62.0,94.0,340.601868,57.709419
63.0,92.0,448.022278,72.368202
63.0,93.0,447.725983,72.562637
64.0,92.0,397.148376,437.369904
64.0,93.0,397.158203,437.821686
65.0,93.0,257.803528,346.977264
65.0,94.0,257.876007,346.962372
66.0,95.0,218.82077,85.797859
66.0,97.0,219.210037,86.507057
67.0,95.0,405.037323,411.196045
67.0,97.0,413.268097,407.409241
68.0,96.0,352.250031,40.844395
68.0,100.0,351.221893,41.609058
69.0,96.0,393.927063,103.401703
69.0,99.0,402.970062,102.288116
69.0,103.0,390.836334,84.948875
70.0,96.0,283.631836,292.229919
70.0,99.0,277.096771,277.668701
71.0,97.0,487.937042,337.348785
71.0,100.0,487.681824,337.259186
72.0,98.0,165.414688,78.598007
72.0,101.0,161.518402,75.973328
73.0,98.0,446.595337,101.071663
73.0,101.0,461.06488,100.184914
73.0,104.0,445.872925,102.299759
73.0,107.0,445.552734,101.986443
74.0,99.0,401.362488,234.980957
74.0,101.0,400.728119,234.548508
75.0,100.0,403.303864,3.357861
75.0,104.0,415.407318,0.731355
76.0,101.0,319.271759,11.732022
76.0,104.0,318.107666,28.674419
77.0,102.0,388.692078,33.451675
77.0,103.0,388.240265,33.429306
78.0,105.0,434.008423,154.718918
78.0,108.0,429.831787,155.238342
79.0,106.0,438.652771,73.481819
79.0,110.0,416.485016,66.088043
80.0,106.0,459.431122,272.049774
80.0,107.0,458.3078,272.379333
81.0,106.0,367.989258,369.561218
81.0,110.0,364.310638,365.882568
82.0,107.0,75.059402,130.175903
82.0,111.0,82.313332,109.614006
83.0,107.0,411.880646,405.232178
83.0,108.0,409.449249,403.578186
83.0,111.0,424.681061,405.912109
84.0,108.0,218.829071,86.093452
84.0,110.0,219.555328,86.707001
85.0,108.0,398.616638,147.440353
85.0,112.0,406.18689,143.507645
86.0,108.0,312.218353,166.541107
86.0,112.0,311.93396,170.765015
87.0,108.0,420.692017,185.842575
87.0,112.0,408.748413,179.319946
87.0,115.0,397.460266,181.489822
88.0,112.0,506.621582,33.303242
88.0,113.0,506.584747,34.212238
88.0,114.0,506.495575,34.068493
88.0,115.0,506.709656,33.445892
88.0,116.0,507.065979,33.403328
89.0,112.0,52.439308,174.409027
89.0,116.0,40.559734,193.708923
90.0,115.0,335.984772,1.205938
90.0,118.0,324.174591,6.77689
90.0,120.0,329.285004,7.562987
91.0,115.0,422.546417,33.673531
91.0,117.0,421.346161,26.748709
91.0,118.0,420.532501,27.006374
92.0,116.0,343.663147,23.126659
92.0,119.0,331.511047,26.555355
92.0,121.0,338.485077,24.6877
93.0,116.0,59.718159,488.326141
93.0,120.0,66.236046,465.319244
94.0,117.0,342.195557,90.540665
94.0,120.0,335.926727,92.130722
95.0,118.0,364.861298,206.349213
95.0,121.0,366.055481,211.243698
95.0,122.0,365.306732,211.790436
95.0,123.0,365.688385,211.365005
95.0,124.0,365.700043,211.409744
96.0,119.0,385.239807,205.515396
96.0,122.0,378.597595,193.078629
97.0,119.0,493.536346,209.102936
97.0,120.0,492.452057,209.751984
98.0,119.0,430.167145,500.355865
98.0,123.0,452.216156,508.622101
99.0,120.0,431.769928,98.402733
99.0,123.0,445.457947,101.57605
99.0,127.0,433.579468,96.609268
100.0,121.0,385.481842,75.443779
100.0,122.0,384.783386,74.269814
100.0,125.0,385.371521,74.116486
100.0,126.0,384.683319,74.330376
100.0,128.0,384.78299,75.749725
101.0,124.0,419.705566,27.588943
101.0,125.0,421.431366,26.468584
101.0,126.0,420.009064,26.357107
101.0,127.0,420.424988,26.938238
101.0,128.0,420.320251,26.541061
101.0,129.0,421.609283,27.253475
101.0,130.0,420.954132,26.662754
101.0,131.0,420.32077,26.826401
101.0,132.0,421.325073,26.470266
101.0,133.0,420.609436,26.232107
101.0,135.0,420.562714,26.515972
101.0,136.0,421.408875,26.893108
101.0,138.0,421.327789,26.80563
101.0,139.0,421.506165,26.772442
101.0,140.0,421.420593,26.946402
101.0,141.0,420.373047,26.722347
101.0,142.0,421.29126,26.681427
101.0,143.0,421.016754,27.177694
101.0,144.0,421.224915,27.326332
101.0,145.0,421.263458,27.282156
101.0,146.0,421.968811,26.648836
101.0,148.0,421.316498,26.804346
101.0,150.0,420.388367,26.785629
101.0,151.0,420.911499,26.583109
101.0,152.0,420.766052,26.623999
101.0,153.0,420.83728,26.47855
101.0,156.0,420.86319,26.835264
101.0,158.0,421.218506,27.326677
101.0,161.0,421.398102,26.579035
101.0,163.0,419.143341,38.042191
101.0,166.0,420.763245,26.927597
101.0,168.0,420.358521,26.887945
102.0,124.0,308.112122,109.936783
102.0,128.0,295.658295,117.246124
103.0,124.0,430.0849,138.372192
103.0,127.0,414.306824,134.542068
104.0,126.0,278.761597,395.856232
104.0,129.0,290.978333,382.752777
105.0,128.0,509.588928,34.788494
105.0,130.0,509.71994,46.296822
105.0,133.0,500.388641,38.553318
106.0,129.0,365.099335,143.330444
106.0,132.0,382.418457,144.341751
107.0,129.0,490.485657,275.433472
107.0,131.0,497.62616,269.463776
107.0,134.0,510.540344,264.483429
108.0,130.0,510.283661,393.315186
108.0,134.0,510.87149,392.323334
109.0,131.0,340.900482,316.234589
109.0,135.0,340.664551,316.023132
109.0,137.0,340.794159,315.475616
110.0,131.0,420.384552,353.675323
110.0,134.0,426.198608,340.648254
111.0,132.0,339.998138,16.08395
111.0,135.0,333.115509,8.497209
112.0,134.0,341.406158,420.084381
112.0,138.0,321.042114,427.363525
113.0,136.0,384.341095,74.774094
113.0,140.0,386.744781,71.273552
114.0,136.0,506.320221,245.04071
114.0,140.0,511.235931,252.076797
115.0,137.0,319.249451,185.559555
115.0,140.0,310.759491,193.410568
116.0,137.0,299.094635,245.670395
116.0,139.0,298.984161,245.676407
116.0,141.0,299.336395,246.741257
117.0,137.0,285.31546,333.365631
117.0,141.0,283.2677,335.023895
118.0,139.0,466.019928,76.153229
118.0,141.0,458.483582,67.079216
119.0,139.0,439.346191,305.962494
119.0,142.0,446.839111,317.562439
120.0,140.0,322.393555,37.582169
120.0,144.0,324.41925,24.505096
121.0,140.0,444.86673,100.972313
121.0,144.0,438.382324,77.886375
122.0,141.0,380.49408,283.46933
122.0,145.0,376.678802,298.205566
123.0,142.0,341.502838,316.484314
123.0,145.0,334.202026,331.513123
123.0,149.0,353.216248,329.688904
123.0,152.0,352.295715,329.623077
123.0,153.0,353.491028,329.589935
124.0,143.0,441.194122,242.1306
124.0,145.0,441.711304,242.46846
124.0,147.0,444.226044,233.847855
124.0,150.0,446.911896,235.03595
124.0,152.0,446.250519,235.40062
124.0,153.0,445.366241,234.049698
124.0,154.0,446.396454,235.220215
124.0,155.0,445.522583,234.699005
124.0,156.0,445.913208,234.574173
124.0,157.0,446.579193,234.371979
124.0,160.0,446.448486,234.673782
124.0,161.0,446.368286,234.532562
125.0,144.0,350.360046,363.635132
125.0,147.0,348.569153,376.577667
126.0,145.0,375.08371,216.455353
126.0,149.0,373.566803,216.959503
127.0,145.0,421.904541,410.529175
127.0,149.0,413.922791,415.171906
128.0,148.0,352.842651,54.847008
128.0,151.0,343.680573,40.096115
129.0,150.0,442.271027,29.184113
129.0,151.0,443.199829,28.736469
130.0,151.0,435.83075,358.03363
130.0,152.0,436.141602,357.971252
130.0,153.0,436.180176,358.300934
130.0,154.0,436.29364,357.843536
131.0,154.0,414.510254,66.468437
131.0,158.0,420.553192,69.869011
132.0,155.0,403.291748,208.034424
132.0,159.0,390.484833,224.7724
132.0,160.0,390.571381,224.510513
132.0,161.0,390.007141,224.981552
132.0,162.0,390.014343,225.445541
132.0,163.0,390.417725,224.56073
132.0,164.0,390.271942,224.710587
132.0,165.0,390.035889,224.82193
132.0,166.0,389.392395,224.608261
132.0,167.0,390.146179,224.696259
132.0,168.0,390.899963,224.602798
132.0,169.0,390.250916,224.314331
132.0,170.0,389.804718,224.955078
132.0,171.0,389.669373,225.291489
132.0,172.0,390.385162,225.302505
132.0,173.0,390.146637,224.735001
132.0,174.0,390.283142,224.81459
132.0,175.0,390.442291,224.596893
132.0,176.0,390.107208,224.903992
132.0,177.0,390.026489,224.46817
132.0,178.0,390.42868,224.438614
132.0,179.0,389.733124,224.775681
132.0,180.0,390.045868,225.001785
132.0,181.0,390.568237,224.828583
132.0,182.0,390.177002,224.59964
132.0,183.0,390.146698,224.441544
132.0,184.0,390.195129,224.7966
132.0,185.0,390.267181,224.408173
132.0,186.0,389.748688,225.033478
132.0,187.0,390.377441,224.771027
132.0,188.0,390.130127,224.839447
132.0,189.0,390.378571,224.83255
132.0,190.0,389.920929,224.761475
132.0,191.0,390.439484,224.515213
132.0,192.0,390.280396,225.005524
132.0,193.0,390.306274,224.755615
132.0,194.0,390.058044,224.310104
132.0,195.0,390.227051,225.099197
132.0,196.0,390.124176,224.804871
132.0,197.0,390.202423,224.605255
132.0,198.0,390.416992,224.699661
132.0,199.0,390.431793,224.802597
132.0,200.0,390.090179,224.303619
132.0,201.0,390.408722,224.456451
132.0,202.0,390.478729,224.462936
132.0,203.0,390.351593,224.899307
132.0,204.0,389.743591,224.799774
132.0,205.0,390.3685,225.016205
132.0,206.0,390.415863,224.771637
132.0,207.0,390.799194,224.681091
132.0,208.0,390.462585,224.886169
132.0,209.0,391.068665,224.797165
132.0,210.0,389.730286,224.780319
132.0,211.0,389.943115,224.554016
132.0,212.0,390.114838,225.092957
132.0,213.0,390.410034,224.715805
132.0,214.0,390.383331,224.678757
132.0,215.0,390.305176,224.630981
132.0,216.0,390.686707,223.787964
132.0,217.0,390.67395,223.650177
132.0,218.0,390.445068,223.852676
132.0,219.0,390.625092,223.460587
132.0,220.0,390.469208,224.670349
132.0,221.0,390.225189,224.884033
132.0,222.0,390.274536,224.002289
132.0,223.0,389.725006,224.686111
132.0,224.0,389.538971,224.788208
132.0,225.0,389.537109,224.908569
132.0,226.0,389.608521,224.322845
132.0,227.0,390.065796,222.750427
132.0,228.0,390.446625,221.590912
132.0,229.0,389.75061,221.322952
132.0,230.0,389.771667,221.389282
132.0,231.0,390.267944,221.334854
132.0,232.0,389.429626,221.312744
132.0,233.0,388.500977,220.945892
132.0,234.0,387.643524,219.850647
132.0,235.0,388.973297,220.410919
132.0,236.0,389.355804,220.43074
132.0,237.0,389.523438,219.51886
132.0,238.0,391.522064,219.458267
132.0,239.0,392.466614,219.475113
132.0,240.0,392.435822,219.021408
132.0,242.0,392.327545,219.027939
132.0,243.0,391.613037,218.689911
132.0,244.0,392.271332,218.643448
132.0,246.0,391.83667,218.644638
132.0,247.0,392.607605,218.587662
132.0,248.0,392.304504,218.647522
132.0,249.0,391.882019,219.069092
132.0,251.0,391.452454,218.673508
132.0,252.0,391.941803,218.446274
132.0,253.0,392.397186,218.908707
132.0,254.0,392.558105,218.707703
132.0,255.0,392.783081,218.380981
132.0,256.0,392.655548,218.557205
132.0,257.0,391.862457,218.816956
132.0,258.0,392.474396,218.615921
132.0,259.0,394.921173,218.033401
132.0,260.0,391.973389,218.918655
132.0,261.0,392.502838,218.579224
132.0,262.0,391.619873,218.907028
132.0,263.0,391.510101,218.775345
132.0,264.0,391.728912,218.79541
132.0,265.0,392.131989,218.64595
132.0,266.0,391.530182,219.020279
132.0,267.0,391.641113,218.883499
132.0,268.0,392.206909,218.583145
132.0,269.0,392.028259,218.917206
132.0,270.0,391.637909,218.992325
132.0,271.0,391.745728,218.710968
132.0,272.0,392.004669,218.47583
132.0,274.0,392.34082,218.408096
132.0,276.0,391.550201,218.285904
132.0,277.0,391.65625,219.285812
132.0,278.0,391.490326,218.771652
132.0,279.0,391.425385,218.515854
132.0,280.0,392.085022,219.161835
132.0,281.0,392.185822,218.82518
132.0,282.0,391.917603,218.288742
132.0,283.0,392.217682,218.77359
132.0,284.0,391.864807,218.842484
132.0,285.0,391.546539,218.923859
132.0,287.0,392.163208,219.164108
132.0,288.0,392.371887,219.103348
132.0,289.0,391.530304,218.60643
132.0,290.0,392.060486,218.434845
132.0,291.0,392.598724,218.590286
132.0,292.0,391.921631,218.318512
132.0,294.0,392.056976,218.654053
132.0,295.0,391.816071,218.96965
132.0,296.0,392.016327,218.842316
132.0,297.0,391.632904,218.903458
132.0,298.0,392.525513,218.676147
132.0,299.0,391.937012,218.707138
132.0,300.0,391.825134,219.078827
132.0,301.0,392.391357,219.373825
132.0,302.0,391.591431,219.165833
132.0,303.0,392.479675,218.796249
132.0,304.0,392.343903,218.816742
132.0,305.0,392.472717,219.285004
132.0,306.0,392.093231,218.52475
132.0,307.0,391.542053,218.348816
132.0,308.0,392.34494,218.662872
132.0,309.0,391.596313,218.57756
132.0,310.0,392.139862,218.830521
132.0,311.0,392.424316,218.795319
132.0,312.0,392.339264,218.702438
132.0,313.0,392.284637,218.94606
132.0,314.0,391.839996,218.810425
132.0,315.0,391.55246,218.426361
132.0,316.0,392.110626,218.62114
132.0,317.0,391.725861,219.092957
132.0,318.0,392.238647,218.374207
132.0,319.0,392.447968,218.776367
132.0,320.0,391.658081,219.411026
132.0,321.0,392.442322,218.683075
132.0,322.0,391.656067,218.583817
132.0,324.0,401.891937,220.657043
132.0,325.0,402.434937,220.412216
133.0,155.0,390.453033,224.445312
133.0,156.0,390.262695,224.600693
133.0,157.0,390.100037,224.580017
133.0,158.0,390.328033,224.700607
134.0,157.0,453.608459,63.440361
134.0,159.0,452.140778,53.901207
135.0,160.0,270.261658,264.043671
135.0,163.0,270.440247,263.58075
136.0,163.0,198.010559,29.510183
136.0,166.0,197.233383,28.947407
136.0,168.0,197.063568,29.101582
136.0,170.0,196.571945,29.04723
136.0,171.0,196.725082,29.359566
136.0,175.0,197.2883,28.72249
136.0,178.0,197.241592,29.085133
136.0,182.0,197.178207,29.415649
137.0,163.0,452.547363,216.286102
137.0,164.0,452.242462,216.113739
138.0,164.0,334.629181,362.044861
138.0,168.0,349.560089,377.308594
138.0,170.0,351.028992,372.844116
139.0,164.0,449.592163,421.00235
139.0,166.0,448.760986,432.151367
140.0,165.0,337.510437,335.733765
140.0,166.0,337.421814,335.690826
141.0,167.0,439.172119,64.198204
141.0,169.0,438.467133,65.030701
141.0,170.0,438.590302,64.289787
141.0,174.0,438.772339,64.699036
141.0,175.0,438.737183,64.568184
142.0,169.0,357.632263,73.308601
142.0,171.0,360.091431,71.725952
142.0,172.0,359.703552,73.619354
142.0,173.0,360.785583,72.964035
142.0,177.0,352.107758,74.358482
143.0,173.0,420.905884,26.721064
143.0,175.0,420.994629,27.145432
143.0,176.0,420.694519,26.622911
143.0,178.0,420.716064,25.964668
143.0,179.0,421.491394,26.761749
143.0,181.0,420.760925,26.655287
143.0,183.0,421.254578,26.180708
143.0,184.0,421.020935,27.237343
143.0,185.0,420.610443,27.134239
143.0,187.0,420.486847,26.769161
143.0,188.0,420.856445,26.618528
143.0,190.0,421.490356,26.539719
143.0,191.0,420.92981,27.03936
143.0,193.0,420.809631,26.814568
143.0,194.0,421.023163,26.763603
143.0,195.0,420.839172,27.067837
143.0,198.0,421.151733,26.794447
143.0,199.0,421.343384,26.667034
143.0,201.0,420.705811,26.670279
143.0,203.0,421.341461,26.171852
143.0,204.0,421.54187,26.984833
143.0,205.0,420.240173,27.177042
143.0,208.0,420.869324,26.4666
143.0,209.0,421.225586,26.621315
143.0,212.0,420.986908,26.904573
143.0,213.0,420.344818,26.7472
143.0,214.0,421.11969,27.063931
143.0,215.0,420.615173,26.774778
143.0,216.0,420.784424,26.774765
143.0,217.0,420.424561,27.188917
144.0,176.0,495.948456,258.312408
144.0,179.0,496.129364,258.751617
145.0,180.0,359.080536,109.925858
145.0,181.0,358.140625,110.386261
146.0,182.0,262.443054,174.402039
146.0,185.0,260.439911,175.669388
146.0,188.0,261.565338,175.846405
146.0,192.0,261.133728,175.58931
147.0,184.0,426.992615,39.955112
147.0,187.0,434.601532,54.948921
147.0,191.0,444.511963,58.927502
148.0,186.0,465.544983,138.269028
148.0,189.0,464.431976,137.528366
149.0,187.0,355.356598,380.512787
149.0,191.0,351.451874,389.685699
149.0,195.0,351.685608,377.613159
150.0,188.0,412.424347,73.668785
150.0,190.0,412.202393,73.19973
151.0,192.0,420.05188,42.046806
151.0,193.0,419.420624,41.506119
151.0,194.0,419.783813,40.481674
152.0,192.0,446.493622,101.540474
152.0,196.0,446.182037,101.639145
153.0,193.0,458.028931,503.628418
153.0,195.0,459.126404,498.747833
154.0,195.0,421.38916,258.40097
154.0,196.0,421.322235,258.493622
154.0,199.0,420.603394,258.171234
154.0,202.0,421.381958,258.531158
154.0,204.0,421.849854,258.526978
154.0,207.0,421.871429,257.595764
155.0,196.0,270.830566,95.361366
155.0,198.0,273.578918,94.649147
156.0,199.0,458.107147,33.94455
156.0,202.0,456.14801,51.540707
156.0,204.0,459.647278,56.457813
157.0,199.0,367.767242,321.788208
157.0,203.0,368.682281,322.581329
158.0,200.0,334.213898,173.803238
158.0,203.0,349.582367,183.07489
159.0,200.0,329.672241,380.468567
159.0,201.0,329.850067,382.597595
160.0,201.0,459.798279,213.642334
160.0,203.0,460.187195,213.312805
160.0,205.0,460.178009,213.269989
161.0,208.0,340.498993,315.984131
161.0,210.0,340.604462,316.41806
161.0,214.0,340.564575,316.26413
162.0,210.0,254.382156,25.571423
162.0,211.0,255.38002,25.381067
163.0,215.0,408.186432,379.633789
163.0,216.0,407.676453,379.403656
164.0,216.0,392.460358,0.740558
164.0,220.0,395.539429,17.410053
165.0,217.0,446.256012,100.840126
165.0,219.0,446.378143,100.983307
166.0,217.0,484.104523,195.040955
166.0,220.0,474.55957,186.932526
167.0,217.0,476.14505,254.069382
167.0,219.0,472.753357,261.234985
