Trajectory,Frame,x,y
3,49,218.111084,428.021332
3,50,217.397781,427.262421
3,51,219.00145,427.239716
3,52,220.013718,428.732361
3,53,219.927261,428.450043
3,54,220.147263,429.758942
3,56,222.53717,431.456055
3,57,222.98912,430.571533
3,58,220.418716,429.768585
3,59,222.434219,430.575897
3,60,223.97641,429.611115
3,61,222.502319,429.243805
3,62,223.192032,429.172821
3,63,223.860352,429.363861
3,64,225.081955,428.293518
3,65,223.834839,427.769867
3,66,223.355774,425.196777
3,67,222.119843,425.170471
3,68,221.790802,425.059845
3,69,220.70842,425.147125
3,70,221.283325,423.784119
3,71,223.056442,423.919464
3,72,223.460114,423.893036
3,73,224.16127,423.863525
3,74,224.951538,425.381256
3,75,225.239349,423.425201
3,76,225.519638,422.763245
3,77,226.775467,422.538208
3,78,228.186905,420.449799
3,79,228.27562,420.428253
3,80,225.519379,420.528534
3,81,226.239944,422.325928
3,82,226.126526,421.529236
3,83,226.920944,420.704865
3,84,227.472275,419.785858
3,85,228.631012,419.425232
3,86,229.646118,417.996765
3,87,231.522537,415.762543
3,88,230.64502,416.06134
3,89,229.781921,415.704437
3,91,232.026718,415.612152
3,92,231.939011,414.667206
3,93,232.877014,414.440308
3,94,231.786591,413.506073
3,95,231.842316,415.786896
3,96,231.585373,416.969482
3,97,231.270401,418.20816
3,98,229.311905,417.785797
3,99,230.934052,416.420624
3,100,229.744537,415.4552
3,101,228.465195,414.184509
3,102,225.546158,413.6698
3,103,225.20929,413.534424
3,104,226.891388,413.456421
3,105,226.648865,413.379425
3,106,227.593674,413.325195
3,107,227.589706,413.300812
3,108,224.677246,413.567078
3,109,226.223511,414.578888
3,110,228.180145,413.767792
3,111,227.221024,412.750641
3,112,228.783188,414.187042
3,113,227.764725,416.155243
3,114,227.634857,416.785858
3,115,228.601288,415.692322
3,116,229.649399,415.595551
3,117,229.569778,416.638855
3,118,227.771347,415.419922
3,119,228.270859,414.646057
3,120,228.378647,414.484344
3,121,228.069046,415.22403
3,122,227.570572,414.396057
3,123,226.96048,412.455048
3,124,223.123627,413.571045
3,125,221.508804,412.388794
3,126,221.741913,413.303009
3,127,221.79483,411.79541
3,128,220.681839,411.274963
3,129,222.722412,410.011078
3,130,223.608536,410.383209
3,131,223.727936,409.447418
3,132,222.213577,408.815277
3,133,222.469345,408.894501
3,134,222.626678,409.935883
3,135,224.170151,409.390778
3,136,224.818802,409.433594
3,137,225.207932,410.03653
3,138,226.536682,410.800629
3,139,227.574417,410.856995
3,140,227.792435,410.361145
3,141,227.450562,411.997467
3,142,227.530975,413.175385
3,143,226.623825,414.236206
3,144,224.509781,415.339539
3,145,225.772293,417.941681
3,146,226.49559,417.877441
3,147,226.467926,417.612793
3,148,225.343811,416.641907
3,149,225.760605,415.70462
3,151,227.595047,415.42923
3,153,228.014282,413.513733
3,154,227.715683,411.821777
3,155,228.457245,410.258087
3,156,228.900665,410.319122
3,157,227.441818,409.117706
3,158,230.084427,408.994995
3,159,229.633301,407.143036
3,160,229.215439,407.360901
3,161,227.657501,409.369354
3,162,227.335983,408.847687
3,163,227.066956,409.546844
3,164,226.508636,409.025055
3,165,228.800934,408.930389
3,166,226.825943,409.416412
3,169,226.332169,406.615112
3,171,224.905945,407.735931
3,172,223.290604,406.726532
3,173,222.787354,408.100159
3,174,221.957016,408.310486
3,176,219.401352,405.119385
3,177,218.644928,405.842041
3,178,217.547836,406.258362
3,179,218.114731,407.196747
3,180,217.601822,409.323212
3,181,218.358902,410.25589
3,182,216.93399,409.619476
3,183,216.211182,410.310577
3,184,218.955994,408.930237
3,186,218.847733,408.634613
3,187,218.757843,409.752655
3,188,217.578949,410.386353
3,189,217.03447,409.624115
3,190,218.026535,410.347504
3,191,220.42012,411.040009
3,192,220.722794,410.535706
4,2,226.836517,85.627884
4,3,226.383331,86.697838
5,2,149.349625,357.285034
5,6,150.413696,356.563629
6,7,391.370819,308.348267
6,10,389.955841,308.23172
7,9,250.821579,293.571533
7,10,250.603821,294.438049
7,11,249.860458,295.177917
7,12,250.524719,292.519165
7,14,255.776306,290.912048
7,15,255.527069,289.41391
7,16,257.469788,290.653717
7,17,257.185303,291.887878
7,18,258.116058,290.639008
7,19,258.64386,289.230957
7,20,257.363586,290.078339
7,21,260.446381,292.653107
7,22,259.465271,291.635345
8,17,211.421997,373.007111
8,18,209.695724,375.161346
8,19,208.525925,376.454559
8,20,206.425858,375.879242
8,21,206.597488,373.437775
8,22,205.587708,374.372772
8,23,206.197067,373.790405
8,24,206.293457,371.644135
8,25,205.737503,369.352783
8,26,203.354065,367.372162
8,27,204.603424,366.018982
9,18,414.624725,42.729416
9,22,422.444733,59.43391
9,25,416.336304,65.522148
10,24,150.02916,355.325531
10,26,153.095764,347.734344
10,29,150.445145,355.73819
10,30,149.217789,356.082214
11,26,442.228363,364.317261
11,27,442.634186,364.208862
11,28,446.157349,365.523254
11,29,448.250671,368.617706
11,30,449.142883,367.713928
11,31,451.058594,369.044281
11,32,452.61911,369.411469
11,33,451.701538,369.419586
11,34,450.597412,367.439087
11,35,452.364838,367.35556
11,36,450.463593,367.389893
11,37,450.451294,366.116089
12,32,471.591125,176.801636
12,36,463.79895,171.530731
13,34,298.036011,296.230713
13,35,297.943451,296.621307
13,36,298.310028,294.074066
13,37,299.21991,294.164124
14,38,369.908691,353.658081
14,41,371.617126,357.472809
15,38,149.226425,357.16745
15,40,148.58252,357.288544
15,42,149.404877,356.361908
16,39,423.368591,65.584152
16,43,412.553589,71.500237
17,40,497.564362,17.77948
17,44,511.01004,28.448336
18,40,415.967224,18.855158
18,44,425.265747,2.549994
19,40,391.332642,307.671997
19,43,389.662292,308.519714
19,46,382.708984,301.993805
20,41,496.104218,92.678055
20,45,511.28006,80.047508
21,41,428.168274,203.759689
21,45,412.618591,207.744293
22,42,352.04187,31.665579
22,46,335.523438,25.875433
23,44,363.387421,104.594444
23,46,357.286224,110.994141
24,44,447.560791,159.600098
24,45,445.333649,161.474258
25,44,509.519989,171.690094
25,47,497.190918,164.328934
25,49,497.455231,166.059296
26,44,342.773499,367.391602
26,48,356.615936,357.690491
27,45,387.636932,319.526062
27,49,372.683777,313.620453
27,53,390.277435,307.403778
28,46,372.127838,4.615396
28,49,361.09259,3.294924
29,46,499.368134,60.961536
29,49,491.714111,49.828621
30,46,448.597168,183.195267
30,50,436.341339,196.917603
31,47,119.302284,455.267242
31,51,138.54567,450.453674
32,48,314.772522,151.70343
32,51,326.769806,152.685364
33,48,61.55658,163.585251
33,52,72.648628,155.699463
34,48,395.916748,184.670563
34,49,399.415863,182.851669
35,48,434.29245,235.55246
35,52,432.067932,231.269043
36,48,363.49884,487.805664
36,52,370.193848,470.12384
37,49,385.452301,273.099152
37,53,393.917267,263.302216
38,50,478.378418,65.225586
38,54,477.745819,66.225967
39,50,162.691116,394.729889
39,51,162.312912,393.369415
39,53,163.492157,389.762543
39,54,163.553986,391.395935
39,55,159.654236,392.833313
40,51,278.40567,60.196957
40,55,283.743927,50.173424
41,52,445.460541,11.063044
41,55,448.896271,0.873837
42,52,492.489441,197.139053
42,53,494.451752,193.634888
43,53,419.082214,72.743126
43,57,422.148926,76.252907
44,54,407.680206,220.395355
44,55,407.862946,219.4048
44,56,406.642731,218.397141
44,57,407.143646,218.435654
44,58,408.144714,218.100281
44,59,407.166718,217.648956
44,60,405.227295,217.478745
44,61,407.219727,215.555817
44,63,408.190125,224.95784
45,54,511.168549,350.370605
45,58,492.792542,350.531006
46,55,441.621979,90.825485
46,59,446.579346,106.254005
47,61,166.431839,382.557922
47,62,169.036758,380.836639
47,63,167.462433,379.955505
47,64,165.235062,379.852417
47,67,164.840027,383.017548
47,68,162.665924,383.193298
47,69,161.028748,380.234528
47,70,163.088959,381.182922
47,71,163.387817,382.682648
47,72,163.627869,380.657471
47,73,167.363174,381.324432
47,74,169.687988,380.47879
47,75,169.380096,381.078827
47,77,170.727112,386.767853
47,78,172.008133,387.371368
47,79,174.31366,387.5625
47,80,174.688324,383.946533
47,81,172.916382,384.305115
47,82,172.304153,384.652863
47,83,171.82811,384.654297
47,84,171.704224,383.98761
47,85,172.337524,386.443695
47,86,171.547775,385.534546
47,88,168.493149,385.723663
47,89,167.627792,384.891907
47,90,167.408783,385.551544
47,92,162.977554,385.755402
47,93,166.416641,384.412933
47,94,166.477539,384.362701
47,96,168.444305,385.455841
47,97,168.557999,385.9534
47,98,170.359894,385.994934
47,99,169.484161,388.200958
47,101,169.447556,384.524353
47,103,170.358688,388.622864
47,104,174.299179,388.824677
47,105,175.66394,388.327179
47,107,176.349304,389.299927
47,108,177.821487,392.185791
47,110,176.891052,386.780029
47,111,176.461166,385.72522
47,112,177.272461,385.834808
47,113,176.606735,386.213806
47,114,175.852585,384.959137
47,117,173.590332,388.910828
47,118,174.266983,389.288727
47,119,174.721802,392.090424
47,120,173.677704,394.660645
47,121,174.210983,396.032013
47,123,175.254547,394.655182
47,125,171.043854,397.192322
47,129,158.519699,397.762543
47,131,159.36525,398.953278
47,133,158.54718,397.408813
47,135,159.470413,394.401947
47,137,159.907562,396.36557
47,139,163.238144,393.135376
47,143,169.450409,402.73877
47,145,171.419617,394.582642
47,146,172.521362,394.098053
47,150,170.686813,394.572083
47,152,168.43573,395.644806
47,155,164.476898,399.381104
47,156,167.323471,401.462097
47,157,164.618027,402.902832
47,160,168.164856,398.712524
48,64,415.716705,85.495293
48,67,414.508667,85.748642
49,64,413.975403,226.587051
49,68,424.122345,222.022095
49,71,420.04245,223.148834
50,65,306.169312,74.181503
50,68,320.728516,74.497086
51,65,380.09314,351.058319
51,67,377.652069,350.718231
52,66,496.054077,123.328705
52,68,496.588959,130.664017
52,71,495.850586,130.822037
53,66,148.508057,355.936859
53,67,146.821762,355.33078
53,68,148.437027,355.926758
53,72,132.003891,348.992584
53,73,132.812469,348.773529
53,74,132.89473,349.617096
53,75,132.729111,349.075867
53,76,132.790054,348.891235
53,77,132.76593,349.404297
53,78,132.331894,348.741333
53,81,133.074738,351.326904
53,82,133.760437,351.190521
53,84,132.393188,351.906158
53,87,133.439682,353.150513
53,89,133.009827,352.459412
53,90,133.891998,352.34845
53,92,134.366516,352.541687
53,95,136.352539,352.458344
54,67,134.019684,348.599243
54,69,132.523941,349.377991
54,70,133.209229,349.178345
55,67,424.723389,416.80188
55,71,425.723175,405.26239
56,69,414.637268,398.525696
56,73,396.297089,396.382599
57,70,462.560699,19.485777
57,74,477.609253,29.985758
58,70,447.820709,25.316986
58,72,444.308014,20.540602
59,70,476.041473,96.23793
59,74,478.01651,78.773987
59,76,477.302368,82.386574
60,72,380.884003,450.992371
60,76,389.685242,443.205872
61,74,391.592377,327.72406
61,78,390.469391,308.53894
61,79,391.610687,306.330383
62,76,402.409332,210.732254
62,79,399.268951,209.772919
63,79,362.553345,402.47287
63,82,358.395294,413.713104
64,80,318.475281,124.791435
64,83,318.581146,110.969536
65,81,368.155426,46.032818
65,84,361.118347,49.583874
66,83,312.562012,263.22467
66,84,311.897705,263.387421
66,88,315.171265,255.738815
67,86,304.724487,13.688906
67,90,313.526215,7.05619
68,86,464.158661,67.149712
68,90,465.774048,55.762085
69,87,361.702637,381.116089
69,90,357.739838,386.606232
70,88,149.258545,355.956451
70,89,150.256882,355.906647
70,90,149.976913,355.355164
70,93,149.273346,355.354706
70,96,147.737106,355.406708
70,100,149.243835,355.442627
70,101,147.728195,356.094025
70,105,148.621933,356.050751
70,108,149.935516,355.46637
70,109,149.483658,356.447906
70,110,149.940231,356.014069
71,90,497.7789,62.735085
71,93,511.312317,57.077778
72,90,407.096954,69.642899
72,93,401.686249,82.610191
73,91,510.930115,23.357368
73,95,498.296021,37.960911
73,99,511.173492,38.068325
74,93,444.012878,9.705243
74,97,428.829803,1.627093
75,93,314.49704,129.766922
75,96,300.263977,132.456039
76,93,132.345764,333.793762
76,96,143.610184,342.937134
77,94,485.955475,54.783001
77,97,477.755341,44.350994
78,95,346.048706,357.042816
78,97,345.721283,356.404938
79,96,161.565231,395.477631
79,98,160.222244,394.6138
79,99,161.048935,396.153503
79,101,161.18573,398.990234
80,96,481.469269,423.06189
80,99,486.473328,431.29422
81,97,419.462036,334.865417
81,101,420.215546,315.530823
82,98,392.375763,157.602295
82,102,391.267578,157.710129
83,98,172.766296,319.108887
83,102,171.761551,320.266235
83,104,168.965805,320.599426
83,105,169.989655,319.639801
84,99,480.496857,339.270142
84,102,477.584656,350.340393
85,102,385.795288,137.577255
85,106,385.548431,134.368256
86,102,169.972198,303.200043
86,103,171.677902,302.532318
86,105,172.25798,301.33963
86,106,171.746323,300.142029
86,107,171.006073,299.962341
86,108,171.063843,299.605957
86,109,173.061737,296.517273
86,110,172.343872,294.524628
86,111,173.03421,294.764587
86,112,172.892654,293.23053
86,113,169.854599,293.870148
86,114,169.907593,296.760345
86,115,170.14798,296.98999
86,117,170.753296,297.277252
86,118,168.749207,297.967072
86,119,169.417908,297.838043
86,120,171.162064,299.280792
86,121,171.690765,299.499878
86,122,171.140305,301.580383
86,123,172.087662,302.794067
86,124,172.505157,301.582611
86,125,171.425354,301.773621
86,126,170.970428,301.337402
86,127,172.015808,300.950653
86,128,172.235397,299.776245
86,129,172.559753,301.055054
86,130,172.46167,299.977234
86,131,171.956528,298.721252
86,132,170.224609,298.228241
86,133,170.69545,299.349884
86,134,169.738235,300.45343
86,135,170.754593,299.47226
86,136,172.786148,298.67337
86,137,174.947495,298.393982
86,138,177.072372,299.559601
86,139,174.998001,300.153992
86,140,175.935242,301.318665
86,141,177.244446,303.092712
86,142,177.049225,304.007111
86,143,177.50592,305.741455
86,144,176.280853,305.169281
86,146,181.134476,309.381775
86,147,181.480042,309.332855
86,149,177.800476,310.054321
86,150,178.574646,312.363129
86,151,178.706421,313.211639
86,155,181.761444,310.277466
86,156,182.267136,310.318481
86,157,182.710098,307.720154
86,158,184.664474,309.490326
86,159,186.559601,309.063019
86,160,183.588669,307.259583
86,161,182.155807,309.046753
86,162,181.677612,308.638947
86,163,180.378052,307.756104
86,164,181.856674,309.74884
86,166,181.512131,311.839447
86,167,179.602158,312.2883
86,168,178.474716,312.851166
86,169,180.218994,312.151733
86,170,181.678574,311.513245
86,171,181.431335,311.776825
86,172,182.005585,313.178925
86,173,183.585495,314.3685
86,174,184.374374,316.041534
86,175,183.039322,315.272919
86,177,184.083099,313.069366
86,178,181.646042,312.544708
86,179,181.935913,312.282257
86,180,182.678589,312.111359
86,182,188.461548,313.71048
86,183,186.584488,311.879456
86,185,185.629669,315.699463
86,187,183.237335,312.114655
86,189,186.198212,309.771545
86,190,184.097992,307.501404
86,191,185.652176,306.039886
86,192,188.821335,306.877747
86,193,190.548553,306.76001
86,194,192.230759,306.354065
86,195,191.549255,303.852234
86,196,190.697632,302.293213
86,197,191.356781,303.78833
86,198,193.633713,303.125549
86,200,195.142105,307.123352
86,203,199.394714,307.50705
86,204,201.138199,307.25592
86,205,201.147522,308.397064
86,206,200.44371,308.947083
86,210,202.429749,308.800476
86,211,203.866623,308.629791
86,212,204.276871,308.615509
86,213,204.848312,309.556396
86,214,208.099976,309.21286
86,215,209.715652,310.35141
86,216,210.015121,310.551483
86,217,212.48439,312.656738
86,218,212.335617,315.192108
86,220,211.717178,319.493317
86,221,211.106506,321.045532
86,222,211.494812,322.492218
86,225,207.923386,327.376923
86,227,208.578934,330.79007
86,228,207.974564,332.281097
86,229,207.513565,332.274231
86,230,207.546265,331.378937
86,231,205.43335,330.640808
86,232,207.511398,330.673828
86,233,209.687332,333.095398
86,234,210.46817,333.36377
86,235,211.541809,333.315308
86,236,213.935593,334.233551
86,237,214.548279,332.27002
86,238,212.873962,331.440918
86,239,213.249893,331.762726
86,240,214.239273,330.995667
86,241,214.865784,329.780182
86,242,213.635941,328.247681
86,244,212.114334,324.603027
86,245,208.409348,326.823761
86,246,207.473907,328.134644
86,247,203.858566,328.807068
86,248,202.638657,328.36734
86,249,200.310394,328.544952
86,250,197.898651,332.196045
86,251,198.860565,332.412048
86,252,198.068314,331.719482
86,253,198.627457,331.336884
86,254,197.655441,329.416382
86,255,198.151108,331.111847
86,256,199.527847,333.55069
86,257,202.11377,336.278229
86,258,201.7612,333.903961
86,259,202.409683,335.266327
86,260,204.363129,337.092163
86,261,205.809433,338.632904
86,262,205.901672,338.56842
86,263,206.083511,338.467773
86,264,205.637619,339.471863
86,265,207.710526,339.899689
86,266,209.529419,339.871429
86,267,209.309219,340.540924
86,268,210.055527,341.624634
86,269,210.07634,341.487396
86,270,210.659897,340.039856
86,271,211.164917,340.850525
86,272,210.622391,343.59906
86,273,212.077682,342.535248
86,274,213.039368,341.132904
86,275,211.971756,341.51535
86,276,211.283035,339.723663
86,277,213.564438,342.929108
86,278,211.442444,347.133026
86,279,209.299377,346.506592
86,280,205.447266,348.915039
86,282,203.299789,355.0383
86,283,202.207916,355.649414
86,284,203.376511,355.796234
86,285,201.890472,354.861603
86,286,202.475952,355.813324
86,287,202.835175,356.604736
86,288,205.319305,355.411102
86,289,207.90416,354.742249
86,290,206.340836,352.59549
86,291,202.515503,354.20871
86,292,199.716797,354.398743
86,293,197.330566,356.932953
86,294,196.251251,357.335693
86,295,197.146622,358.111755
86,296,197.125488,356.844055
86,297,198.10379,357.289337
86,298,194.340469,357.980438
86,299,193.877243,355.717957
86,300,193.658844,354.196106
86,301,194.482056,354.315491
86,302,192.488144,356.414215
86,303,190.932892,359.463684
86,304,190.743484,360.318909
86,305,191.595306,360.442566
86,306,194.969513,358.396027
86,307,194.439896,357.275085
86,308,194.133728,356.425842
86,309,193.983749,353.434204
86,310,192.279633,353.81958
86,311,192.918991,351.224091
86,312,196.112213,348.175476
86,313,195.169205,348.830383
86,314,195.231522,349.308289
86,315,196.375031,351.173676
86,316,197.974167,349.590271
86,317,196.814728,348.413849
86,318,198.486084,350.073608
86,319,199.453415,350.681305
86,320,199.445312,349.440552
86,321,203.776062,348.314209
86,322,203.938629,351.11496
86,323,205.809662,350.65744
86,324,208.122162,350.569031
86,325,210.101654,348.908844
86,326,208.72963,350.146271
86,327,212.032455,348.590149
86,328,211.57991,347.273865
86,329,212.271103,346.760742
86,330,213.652557,346.957123
86,331,215.18161,346.175079
86,332,215.98819,348.517426
86,333,214.205917,349.559387
86,334,213.397888,352.066681
86,335,211.010117,353.22049
86,336,211.186386,352.81189
86,337,212.940506,352.04245
87,102,391.308929,308.029724
87,103,389.737915,307.256348
88,103,396.921082,306.758026
88,105,399.138031,315.604614
89,106,159.45636,407.667084
89,107,160.56514,409.680237
89,110,157.360809,413.337677
89,111,158.060806,410.100067
89,112,158.142792,411.612549
89,114,158.43013,412.679016
89,115,156.893921,411.519043
89,116,155.595291,408.642395
89,117,153.682159,404.895691
89,119,151.821579,403.3703
89,121,155.28923,404.8815
89,123,156.857056,400.958618
89,127,156.668579,399.376007
90,107,227.030533,85.620186
90,111,221.925217,99.300865
91,108,433.073608,366.914307
91,112,431.769897,367.508698
92,110,444.502228,425.655762
92,113,438.744934,426.685944
92,116,445.838287,417.13623
93,112,374.835236,353.477325
93,116,370.366882,357.562164
94,113,169.728775,319.489349
94,114,169.658035,319.805695
94,115,169.25647,319.541656
94,117,170.193008,318.642365
94,121,168.964478,317.896362
94,122,168.649704,316.073761
94,123,168.89946,316.083191
94,124,169.58606,316.210144
94,125,170.30307,317.099854
94,126,170.351044,316.771484
94,127,170.713867,317.312347
94,128,170.653488,317.343323
94,129,170.544769,317.023438
94,131,170.448654,316.793274
94,132,170.596405,316.846436
94,133,170.609009,316.797882
94,134,170.658051,316.571777
94,135,170.357925,317.226318
94,136,170.386383,315.670044
95,115,152.225723,330.28183
95,118,149.02298,331.408417
95,120,147.950562,329.686493
95,123,151.60704,332.334534
95,124,152.434158,332.164246
95,125,151.215164,330.850403
95,127,149.505783,332.698334
95,128,149.396439,332.623352
95,129,148.478683,331.5466
95,132,146.502304,329.448334
95,134,146.27298,330.937378
95,136,147.028732,329.669006
95,137,147.516464,329.029846
95,138,148.323105,329.688202
95,140,148.462875,328.288269
95,141,149.75676,327.347626
95,142,152.090103,326.551239
95,143,152.420364,325.732605
95,144,149.329483,326.127411
95,145,149.625061,326.419647
95,148,148.139572,325.276703
96,115,152.186462,345.64801
96,118,149.683258,357.228607
96,121,145.055893,344.85733
97,120,272.341156,166.463181
97,121,271.605042,167.230118
98,130,394.894745,448.620911
98,131,394.70639,448.615753
98,132,394.135284,447.339539
98,133,393.588562,447.299744
99,132,387.675659,157.779434
99,135,387.54599,157.49733
100,134,166.322205,401.426392
100,136,167.731476,403.725464
101,137,267.24234,273.854858
101,138,266.552063,273.634552
101,139,266.826965,274.670349
101,140,265.486542,274.9039
101,141,265.192444,272.984467
101,142,262.030365,271.265991
101,143,261.235413,273.352692
101,144,260.95639,272.08844
101,145,262.971588,271.070374
101,146,262.196686,271.124359
101,147,261.143402,270.973663
101,148,261.16806,273.296478
101,149,260.585358,275.292908
101,150,259.481232,277.767975
101,151,256.836029,276.58844
101,152,258.086121,274.821533
101,153,256.006897,275.871674
101,154,256.413269,275.256561
101,155,259.350311,275.628113
101,156,261.175262,275.725006
101,157,262.527405,278.607697
101,158,263.440277,278.155609
101,159,265.593994,275.682434
101,160,263.986389,274.461121
101,161,267.472565,271.746613
101,162,267.04361,272.252991
101,163,266.999084,272.697052
101,164,268.557465,274.393707
101,165,267.324554,275.502228
101,166,264.453217,277.007996
101,167,265.916626,276.414368
101,168,267.595367,274.403442
101,169,265.698212,275.009094
101,170,265.486053,274.189484
101,171,266.292542,273.47583
101,172,265.475861,276.584015
101,173,266.525513,275.133575
101,175,265.601837,266.189453
101,176,264.789978,264.381226
101,177,263.650696,263.376404
101,178,261.198914,264.785126
101,179,262.775574,263.169556
101,180,260.514496,260.700867
101,181,263.497589,262.176239
101,182,263.204102,262.735077
101,183,265.383179,263.981628
101,184,268.19574,266.376434
101,185,268.495422,267.42746
101,186,268.214142,267.215424
101,187,266.921326,266.780396
101,188,266.236786,268.317017
101,189,266.163635,269.818176
101,190,267.087219,267.564728
101,191,265.644897,268.507019
101,192,266.31601,269.273529
101,193,268.65921,271.014069
101,194,269.433136,273.467072
101,195,269.219025,272.441406
101,196,271.69281,272.472992
101,197,272.430695,272.528687
101,198,273.19278,274.033997
101,199,274.413757,272.190186
101,200,275.100372,270.792175
101,201,274.949951,268.949066
101,202,276.207611,264.254822
101,203,276.305145,264.789948
101,204,276.095093,266.541321
101,205,275.90744,266.284271
101,206,275.879272,264.317993
101,207,276.608276,262.555023
101,208,273.421143,260.675018
101,209,273.601105,261.019073
101,210,273.386871,263.130463
102,140,447.44754,363.400085
102,141,445.43988,362.127411
102,142,446.361572,365.896606
102,143,444.871277,369.111908
102,144,443.364441,369.826752
102,145,441.458038,367.589478
102,146,439.641022,368.831909
102,147,438.59671,368.144196
102,148,440.420624,370.116058
102,149,439.104187,370.628662
102,150,441.474701,371.518463
102,151,438.543732,372.585144
102,153,441.966003,369.645264
102,154,440.482452,370.307251
102,155,435.811554,371.816833
102,156,434.537048,374.053528
102,157,434.204651,374.145844
102,158,434.518921,372.953491
102,159,431.532715,373.565002
102,160,432.458038,374.641022
102,161,432.544678,374.748993
102,162,432.500824,373.863861
102,163,432.494598,373.931519
102,164,432.55246,371.574677
102,165,431.595703,370.929932
102,166,433.4245,372.735535
102,167,433.559753,370.493225
102,168,436.290253,367.438416
103,150,415.202393,214.370682
103,151,416.347565,212.453659
103,152,414.000153,212.491867
