Trajectory,Frame,x,y
38,146,349.760345,197.333603
38,147,349.9711,197.189102
38,148,349.622528,197.235611
38,149,349.991577,197.024475
38,150,349.909332,197.226669
38,151,349.838989,197.158051
38,152,349.965179,196.736374
38,153,350.006927,195.7733
38,154,350.888885,194.758301
39,110,352.403961,175.647598
39,111,355.1026,178.520584
39,112,355.704285,178.114105
39,113,356.490326,176.557785
39,114,355.409424,177.902618
39,115,356.646667,175.320984
39,116,357.756378,173.807358
39,117,359.785065,174.458496
39,118,359.613037,172.244995
39,119,357.367218,172.633789
39,120,354.682922,174.347153
39,121,353.355896,175.105255
39,122,353.83548,174.608566
39,123,355.628754,175.526215
39,124,356.438049,172.80484
39,125,356.269531,171.705994
39,126,356.170044,172.719238
39,128,355.692871,166.2173
39,129,356.710266,165.615173
39,130,359.697327,166.723877
39,131,357.767487,164.341568
39,132,356.935822,162.815552
39,133,358.073669,162.661484
39,134,356.645844,161.283859
39,135,358.082855,163.757309
39,136,355.640137,163.097031
39,137,353.874176,162.22464
39,138,352.409058,162.394394
39,139,351.258362,158.321335
39,140,351.958618,158.62001
39,141,351.28183,158.410446
39,142,353.316345,155.621033
40,116,313.323853,167.333282
40,117,314.175293,169.365204
40,118,314.722778,167.587448
40,119,312.410217,168.214737
40,121,320.471985,165.911652
40,122,322.336487,165.723572
40,123,321.791992,165.881104
40,124,323.466675,165.091888
40,125,322.663055,166.101028
40,126,323.917877,168.314743
40,127,323.092072,167.312302
40,130,324.58316,162.883224
41,118,392.850922,171.370621
41,119,393.13974,173.712936
41,120,393.296478,174.279327
41,121,390.7146,174.296402
42,118,356.541962,250.047089
42,119,356.703156,252.30986
42,120,354.748169,252.729172
42,121,355.546814,252.374161
42,122,353.37265,253.837784
43,120,362.599823,190.286026
43,121,360.136902,192.79895
43,122,358.559875,193.26474
43,123,359.131653,192.569214
43,124,358.368347,193.32193
43,125,357.739319,196.372803
43,126,355.014618,193.630157
43,127,352.71933,192.853226
43,128,352.691986,195.441956
43,129,353.478668,193.600494
43,130,351.402283,193.988678
43,131,349.640533,192.954117
43,132,346.184052,192.254501
43,133,344.19397,191.282867
43,134,345.306244,187.72168
43,135,345.52478,189.151398
44,120,346.584595,208.866623
44,121,344.335022,210.143936
45,132,417.110962,238.993835
45,134,409.627655,243.616409
45,135,408.262787,244.235291
45,136,411.713928,244.338608
45,137,413.6698,243.278824
45,138,412.855896,243.635422
45,139,413.540253,246.791122
45,140,415.426666,248.000076
45,141,412.389648,247.203262
46,137,362.293365,219.271591
46,138,361.585938,219.895096
46,139,358.776794,221.541702
46,140,360.146576,222.246429
46,141,358.483612,218.688248
46,142,356.833466,218.788239
46,143,358.504852,221.532349
46,144,361.238861,223.505768
46,145,361.171387,222.65181
46,146,359.834656,223.233475
46,147,361.527618,224.764557
46,148,363.694214,226.58577
46,149,362.568268,230.657303
46,150,363.390594,233.323273
46,151,360.414703,235.815704
46,152,357.260864,235.91571
46,153,358.358856,231.448578
46,154,359.445282,230.170517
46,155,362.493073,227.541153
46,156,362.395386,228.452255
46,157,362.744354,230.282394
46,158,361.311035,228.565475
46,159,358.617371,225.785233
47,141,347.803619,185.507233
47,142,351.414429,185.418091
47,143,354.656677,188.294083
47,144,354.226379,186.065277
47,145,352.614044,185.77829
47,146,350.785919,185.397339
47,147,349.535645,184.65683
47,148,350.837158,186.413223
48,148,392.588043,131.769379
48,149,391.831696,130.556
48,150,393.047424,128.34166
48,151,393.623596,128.880432
48,152,395.940125,131.329468
49,156,383.546753,173.275452
49,157,383.850433,170.745529
49,158,381.427856,171.34021
49,159,381.590149,171.572449
49,160,384.346588,169.625656
49,161,385.825958,166.640167
49,162,384.650696,169.122971
49,163,385.098236,170.737518
49,164,387.358124,173.646271
49,165,388.994629,170.771027
49,166,391.297363,174.628693
49,167,388.460052,174.486526
49,168,387.072388,173.865906
49,169,387.278229,175.779541
49,170,388.348785,176.836472
49,171,386.9104,176.447174
49,172,386.196411,176.360611
49,173,386.230255,176.066101
50,158,268.744537,252.41066
50,160,263.770935,251.232285
50,161,267.13678,252.895065
50,162,267.857666,254.175858
50,163,267.841522,255.275131
50,164,265.450897,256.587769
50,165,266.372101,255.849594
50,166,261.963531,257.35907
50,167,263.299774,256.418579
51,159,403.300873,170.858536
51,160,401.121552,169.545807
52,167,314.461243,205.189835
52,169,309.79834,206.291046
52,170,311.480927,208.532318
52,171,307.938599,209.209579
52,173,314.350769,212.320343
52,174,314.527283,214.052139
52,175,312.401733,215.189377
52,176,311.368286,216.993317
53,168,412.444946,255.308044
53,169,411.98175,253.694839
54,170,320.346741,198.816956
54,173,321.109833,204.912689
54,174,322.443939,205.919647
54,175,320.409912,206.961884
54,176,320.300049,206.607941
55,170,298.64444,202.088348
55,173,299.687805,199.728119
55,175,300.590851,207.369324
56,171,314.340546,211.395889
56,172,313.261566,211.917068
57,173,300.713593,204.64447
57,175,303.814972,211.079285
58,177,346.645172,212.520142
58,178,349.154541,212.488251
58,179,350.101288,212.250473
58,180,349.128448,210.371231
58,181,348.82782,209.05899
58,182,347.428223,208.14827
58,183,345.6073,209.400009
58,184,347.483063,211.458755
58,185,347.000916,209.346603
58,186,344.30365,209.279541
59,177,409.300476,257.245392
59,178,411.501099,256.741943
59,179,411.689453,257.082855
59,180,408.646149,254.488663
59,181,410.687531,255.617035
60,181,333.166443,299.703369
60,182,331.661743,300.520386
60,183,335.367371,302.634003
60,184,336.271179,306.270874
60,185,337.247833,306.503815
60,186,338.652161,307.065125
61,187,277.547546,129.445877
61,188,279.11676,132.234619
61,189,279.46521,130.708099
61,190,277.770172,129.79744
61,191,279.160889,127.651596
61,192,280.561707,128.07338
61,193,280.367859,127.273392
61,194,279.838684,128.380295
61,195,277.214417,126.147667
61,196,275.862152,125.359688
61,197,278.514099,123.085213
62,187,382.49057,139.464478
62,188,380.483856,142.253708
62,189,383.211304,142.629135
62,190,383.511414,141.717636
62,191,381.865967,144.197601
62,192,383.625427,141.71196
62,193,385.608551,142.29071
62,194,386.167969,141.968674
62,195,387.437592,140.450302
62,196,387.579956,141.671494
62,197,385.463562,142.496506
62,198,385.638214,143.19574
63,188,324.341156,176.325699
63,189,325.506012,175.048096
64,190,340.256897,290.805298
64,191,340.163147,286.797607
64,192,339.215424,282.180267
65,193,345.389648,277.963806
65,195,350.660736,269.648621
65,196,352.818359,270.71524
65,197,353.197479,269.397125
65,199,357.210022,266.80307
65,201,361.338501,266.241302
66,194,395.388123,174.063187
66,195,396.818573,174.516022
66,196,398.151031,175.645691
66,198,394.262115,175.690002
66,199,395.344025,174.889847
66,200,395.749512,176.74231
66,201,395.483887,176.245575
67,200,408.974884,195.505676
67,201,409.392853,192.961105
67,202,408.332153,191.133743
67,203,407.342712,192.456635
67,204,403.401062,191.433365
67,205,401.539703,188.345932
68,200,350.793915,207.750168
68,201,350.557159,208.238358
